"id","bond_code","event_date","event_type","W5","W6","W1","W2","W8","W7a","W7b","W3","W9","W4a","W4b"
"1777","113606.SH","2024-12-6","NO","0","0","-0.14944203197956085","2.707528","1.8973","0","1.1275","0","0.10429","1","22"
"1778","113633.SH","2024-12-6","NO","0","0","-0.12536993622779846","1.878441","2.9815","0","1.0899","0","0.38559","0","23"
"1779","118023.SH","2024-12-6","NO","0","0","0.09742468595504761","1.490147","3.8522","1","0.9849","0","0.48104","1","22"
"1780","118035.SH","2024-12-6","NO","0","1","-0.0007645006407983601","2.926866","4.5147","0","1.0907","0","0.54971","1","21"
"1781","123128.SZ","2024-12-6","NO","1","0","0.5199080109596252","1.145347","2.9021","1","0.9540","0","0.25780","1","22"
"1782","127022.SZ","2024-12-9","NO","1","0","0.06722520291805267","0.667931","1.8508","0","1.0108","0","0.04476","0","24"
"1783","113047.SH","2024-12-10","PROPOSAL","0","0","0.012988770380616188","1.284074","2.3272","0","1.1130","0","0.06437","0","24"
"1784","113661.SH","2024-12-10","NO","0","1","-0.07127097249031067","8.257177","3.9507","0","1.0999","0","0.16949","0","23"
"1785","118033.SH","2024-12-10","NO","0","0","0.00431817164644599","4.190477","4.2765","0","1.1206","0","0.34422","1","22"
"1786","123064.SZ","2024-12-10","PROPOSAL","1","0","-0.06403186172246933","7.444060","1.7248","0","1.1520","0","0.05217","0","23"
"1787","128071.SZ","2024-12-10","PROPOSAL","0","0","-0.07446976751089096","1.219175","0.6817","0","1.1184","0","0.17233","0","23"
"1788","110086.SH","2024-12-13","NO","0","0","-0.08089319616556168","1.563164","3.3566","0","1.0130","0","0.44283","0","23"
"1789","110092.SH","2024-12-13","NO","0","1","-0.04306861385703087","1.140332","4.0657","1","0.8665","0","0.46652","1","22"
"1790","113049.SH","2024-12-13","NO","0","0","-0.1131267100572586","1.130033","2.4887","0","1.1140","0","0.40602","0","26"
"1791","113618.SH","2024-12-13","NO","0","0","0.006084142252802849","1.217863","2.0862","0","1.1171","0","0.19677","1","22"
"1792","113638.SH","2024-12-13","NO","0","0","0.012849969789385796","1.243971","3.0418","0","1.1313","0","0.76040","0","23"
"1793","118005.SH","2024-12-13","NO","0","0","-0.004096411168575287","2.670930","3.1211","0","1.0689","0","0.55407","1","22"
"1794","118006.SH","2024-12-13","NO","1","0","-0.08004892617464066","5.653369","3.2526","0","1.1699","0","0.29830","1","21"
"1795","118018.SH","2024-12-13","NO","0","1","0.600158154964447","1.104850","3.6797","0","1.0940","1","0.30684","1","21"
"1796","123091.SZ","2024-12-13","NO","0","0","-0.05107642710208893","1.968110","2.0260","0","1.1365","0","0.23835","0","23"
"1797","127034.SZ","2024-12-13","NO","0","0","0.4545760750770569","4.668472","2.3765","0","1.0712","0","0.25175","1","22"
"1798","128053.SZ","2024-12-13","NO","0","0","-0.2167915403842926","1.877943","0.1725","0","1.1163","0","0.17012","0","23"
"1799","128097.SZ","2024-12-13","NO","0","0","-0.06918752938508987","1.808559","1.2019","0","1.1120","0","0.19948","1","22"
"1800","128138.SZ","2024-12-13","NO","1","0","0.22967234253883362","1.247335","1.9274","0","1.1964","0","0.23983","1","22"
"1801","111021.SH","2024-12-17","NO","0","1","-0.20443794131278992","3.897875","5.6044","0","1.2101","0","0.30769","1","22"
"1802","118011.SH","2024-12-17","NO","0","0","0.162298321723938","5.358221","3.5455","0","1.1556","0","0.59860","1","21"
"1803","118031.SH","2024-12-17","NO","0","0","-0.033381134271621704","1.317295","4.1588","0","1.0099","0","0.32783","0","23"
"1804","118042.SH","2024-12-17","NO","0","1","-0.06882373988628387","1.447834","4.6461","0","1.0660","0","0.24675","1","22"
"1805","123215.SZ","2024-12-17","PROPOSAL","0","1","0.07360678166151047","1.444191","4.6270","0","1.1412","0","0.44127","1","22"
"1806","127038.SZ","2024-12-17","NO","0","0","-0.15404032170772552","4.759866","2.4778","0","1.1596","1","0.22464","0","24"
"1807","128134.SZ","2024-12-17","NO","0","0","-0.016672929748892784","1.636320","1.8097","0","1.0964","0","0.20621","0","23"
"1808","110085.SH","2024-12-19","NO","0","1","-0.0021234266459941864","1.085375","3.1814","0","1.1406","0","0.22823","0","26"
"1809","111014.SH","2024-12-19","NO","0","1","-0.16804763674736023","2.104119","4.5010","0","1.1639","0","0.70520","0","23"
"1810","113542.SH","2024-12-19","NO","0","0","-0.003106015967205167","4.126035","0.6160","0","1.1075","0","0.25175","0","23"
"1811","113610.SH","2024-12-19","NO","1","0","-0.5602561235427856","5.644120","1.9493","0","1.2196","0","0.82902","1","19"
"1812","123200.SZ","2024-12-19","NO","0","0","0.09745211154222488","2.382996","4.5202","0","1.1841","0","0.52035","1","20"
"1813","127089.SZ","2024-12-19","NO","0","1","-0.09512671083211899","1.115509","4.5777","0","1.0337","0","0.36970","0","24"
"1814","113670.SH","2024-12-20","NO","0","1","-0.09872081130743027","1.246768","4.3231","0","1.1522","0","0.48837","0","23"
"1815","118010.SH","2024-12-20","NO","0","1","0.13468597829341888","9.134413","3.5209","0","1.0641","0","0.33854","1","21"
"1816","123165.SZ","2024-12-20","NO","0","0","-0.0032435478642582893","1.516481","3.8522","0","1.0634","0","0.30375","1","22"
"1817","128074.SZ","2024-12-20","NO","0","0","-0.07665044069290161","2.920075","0.7584","0","1.1577","1","0.30567","1","22"
"1818","110081.SH","2024-12-23","NO","1","0","-0.030443433672189713","1.126638","2.5927","0","1.1070","0","0.17391","0","23"
"1819","118007.SH","2024-12-24","NO","0","0","0.05758693441748619","2.389267","3.2416","0","1.1170","1","0.32612","1","21"
"1820","123132.SZ","2024-12-24","NO","1","0","0.1497487723827362","1.354016","2.9788","0","1.1018","0","0.20028","1","22"
"1821","123189.SZ","2024-12-25","NO","0","1","0.19028650224208832","0.734708","4.2793","0","1.0557","0","0.44527","1","20"
"1822","111010.SH","2024-12-26","NO","1","0","0.3803236186504364","1.702635","3.8850","0","1.1261","0","0.44242","0","23"
"1823","123159.SZ","2024-12-26","NO","0","0","-0.01336291991174221","2.362125","3.7536","0","1.1248","0","0.42884","1","22"
"1824","118023.SH","2024-12-27","NO","0","0","0.09742468595504761","1.490147","3.7947","0","1.0333","0","0.43217","1","22"
"1825","113601.SH","2024-12-30","NO","1","0","0.12969893217086792","1.661619","1.6400","1","0.9911","0","0.16795","1","18"
"1826","127016.SZ","2024-12-30","NO","0","0","-0.003806233638897538","3.884183","1.2731","0","1.1117","0","0.43099","0","24"
"1827","127017.SZ","2024-12-30","NO","1","1","-0.06408518552780151","2.083104","1.4237","0","1.1300","1","0.07989","0","24"
"1828","128136.SZ","2024-12-30","NO","0","0","-0.09499751776456833","1.222079","1.8426","0","1.1731","0","0.81339","0","24"
"1829","118000.SH","2024-12-31","NO","1","0","-0.04793163761496544","2.766474","2.1465","0","1.0819","0","0.18370","1","21"
"1830","118033.SH","2024-12-31","NO","0","0","0.00431817164644599","4.190477","4.2190","0","1.1285","0","0.17918","1","22"
"1831","123049.SZ","2024-12-31","NO","1","0","0.3207985460758209","1.406929","1.2813","0","1.0600","0","0.14400","1","19"
"1832","113656.SH","2025-1-2","NO","0","1","0.10327211767435074","1.470603","3.6632","0","1.0988","0","0.07050","1","22"
"1833","110076.SH","2025-1-3","NO","0","1","0.027913078665733337","1.404021","1.8289","0","1.1302","0","0.35211","0","23"
"1834","127018.SZ","2025-1-3","NO","0","0","-0.07067511230707169","0.645818","1.4839","0","1.1976","1","0.29869","0","26"
"1835","110086.SH","2025-1-6","NO","0","0","-0.08089319616556168","1.563164","3.2909","0","1.0389","0","0.34119","0","23"
"1836","128135.SZ","2025-1-6","NO","0","0","-0.15264113247394562","3.329625","1.7851","0","1.1471","0","0.07700","0","23"
"1837","127079.SZ","2025-1-7","NO","1","1","-0.1792016476392746","2.552152","3.9398","0","1.1625","0","0.32553","1","21"
"1838","110095.SH","2025-1-8","NO","1","1","0.06788086146116257","0.748267","4.5804","0","1.0129","0","0.28302","0","23"
"1839","118029.SH","2025-1-8","NO","1","0","-0.08006223291158676","2.731688","3.9343","0","1.0703","0","0.25780","1","21"
"1840","118031.SH","2025-1-8","NO","0","0","-0.033381134271621704","1.317295","4.0986","0","1.0260","0","0.16173","0","23"
"1841","123093.SZ","2025-1-8","NO","1","0","-0.07531121373176575","3.899226","2.0287","0","1.2300","0","0.06900","1","21"
"1842","127064.SZ","2025-1-8","NO","0","1","-0.04637819156050682","1.234557","3.3593","0","1.2180","1","0.10033","0","24"
"1843","128134.SZ","2025-1-8","NO","0","0","-0.016672929748892784","1.636320","1.7495","0","1.0970","0","0.15878","0","23"
"1844","113610.SH","2025-1-10","NO","1","0","-0.5602561235427856","5.644120","1.8891","0","1.0620","0","0.23061","1","19"
"1845","118036.SH","2025-1-10","NO","0","1","-0.10892569273710251","10.253258","4.4627","0","1.1545","1","0.16854","1","22"
"1846","113670.SH","2025-1-13","NO","0","1","-0.09872081130743027","1.246768","4.2574","0","1.0958","0","0.21393","0","23"
"1847","123080.SZ","2025-1-13","NO","0","0","0.0123982522636652","3.951797","1.8836","0","1.3260","0","0.03976","1","21"
"1848","127030.SZ","2025-1-13","NO","0","1","0.11549339443445206","0.477560","2.1848","0","1.0725","0","0.12907","0","24"
"1849","118027.SH","2025-1-14","PROPOSAL","0","0","0.3848468065261841","1.904243","3.8713","1","0.8821","0","0.15121","1","19"
"1850","123039.SZ","2025-1-14","NO","1","0","-0.031312089413404465","1.379980","0.9473","0","1.1870","0","0.73295","1","21"
"1851","127102.SZ","2025-1-14","NO","0","1","-0.13870994746685028","0.939799","4.9446","0","1.1147","1","0.34361","0","24"
"1852","118007.SH","2025-1-15","NO","0","0","0.05758693441748619","2.389267","3.1814","0","1.1227","1","0.25378","1","21"
"1853","123126.SZ","2025-1-15","NO","1","0","0.004550384823232889","1.811831","2.6502","0","1.1860","0","0.43710","1","21"
"1854","127047.SZ","2025-1-15","NO","1","1","0.21422208845615387","1.075663","2.7734","1","0.8370","0","0.11346","1","20"
"1855","110081.SH","2025-1-16","NO","1","0","-0.030443433672189713","1.126638","2.5270","0","1.0990","0","0.12287","0","23"
"1856","113574.SH","2025-1-16","NO","1","0","0.040990814566612244","2.652750","1.2019","0","1.2361","0","0.20892","1","21"
"1857","113652.SH","2025-1-16","NO","1","1","0.13565051555633545","1.996397","3.5127","0","1.1325","0","0.64846","0","23"
"1858","113665.SH","2025-1-16","NO","0","0","0.05227101594209671","1.385882","3.9124","0","1.0422","0","0.18557","1","22"
"1859","123172.SZ","2025-1-16","NO","1","0","-0.020335886627435684","1.005748","3.9124","0","1.1161","0","0.14344","1","22"
"1860","123175.SZ","2025-1-16","NO","1","0","0.6596294045448303","1.873548","4.1013","1","0.9304","0","0.04515","1","21"
"1861","123189.SZ","2025-1-16","NO","0","1","0.19028650224208832","0.734708","4.2190","0","1.0315","0","0.33573","1","20"
"1862","128137.SZ","2025-1-16","NO","0","0","0.0017750391270965338","1.452321","1.7988","0","1.1547","0","0.04705","1","22"
"1863","111009.SH","2025-1-20","NO","0","0","0.13594560325145721","0.926923","3.7974","0","1.0327","0","0.19223","0","23"
"1864","113053.SH","2025-1-20","NO","0","1","-0.1625266671180725","1.453107","2.9569","0","1.0584","0","0.10311","0","26"
"1865","113605.SH","2025-1-20","NO","1","0","-0.06009087711572647","0.917842","1.7522","0","1.1428","0","0.06022","0","23"
"1866","118014.SH","2025-1-20","NO","0","1","-0.0653337836265564","1.747843","3.4908","0","1.0279","0","0.05442","1","21"
"1867","118023.SH","2025-1-20","NO","0","0","0.09742468595504761","1.490147","3.7290","0","1.0627","0","0.48211","1","22"
"1868","118034.SH","2025-1-20","NO","0","0","-0.03904440999031067","1.352120","4.2464","1","0.9932","0","0.01980","0","24"
"1869","123128.SZ","2025-1-20","NO","1","0","0.5199080109596252","1.145347","2.7789","1","0.9175","0","0.14211","1","22"
"1870","127088.SZ","2025-1-20","NO","0","0","-0.006678640842437744","1.335455","4.4490","0","1.1400","0","0.18457","1","22"
"1871","127097.SZ","2025-1-20","NO","0","1","0.0027322478126734495","1.837204","4.7639","0","1.3236","0","0.48936","1","21"
"1872","128108.SZ","2025-1-20","NO","1","1","0.09349152445793152","1.849187","1.3498","1","0.9830","0","0.07748","0","23"
"1873","110073.SH","2025-1-21","NO","0","0","0.0874205231666565","1.288770","1.5031","0","1.1530","1","0.47147","0","26"
"1874","123130.SZ","2025-1-21","NO","1","0","0.07268352806568146","1.950640","2.8036","0","1.1598","0","0.02111","0","23"
"1875","128101.SZ","2025-1-21","PROPOSAL","1","0","0.09881797432899475","0.837284","1.1472","0","1.2194","0","0.17805","1","22"
"1876","128136.SZ","2025-1-21","NO","0","0","-0.09499751776456833","1.222079","1.7823","0","1.1879","0","0.73127","0","24"
"1877","110087.SH","2025-1-22","NO","0","1","0.060467395931482315","0.575771","3.4168","0","1.0786","1","0.33553","0","24"
"1878","113601.SH","2025-1-22","PROPOSAL","1","0","0.12969893217086792","1.661619","1.5770","1","0.9789","0","0.12452","1","18"
"1879","113653.SH","2025-1-22","NO","1","1","-0.05171477422118187","1.370537","3.5127","0","1.0840","0","0.19483","1","22"
"1880","113654.SH","2025-1-22","PROPOSAL","1","0","-0.023152176290750504","1.383715","3.5318","0","1.1622","0","0.18924","1","22"
"1881","113659.SH","2025-1-22","NO","0","1","-0.19063828885555267","1.743234","3.7262","0","1.1643","0","0.30813","0","23"
"1882","118022.SH","2025-1-22","NO","0","1","0.0038641253486275673","3.668048","3.7180","0","1.0367","1","0.15514","0","23"
"1883","118033.SH","2025-1-22","NO","0","0","0.00431817164644599","4.190477","4.1588","0","1.1441","0","0.11916","1","22"
"1884","123049.SZ","2025-1-22","NO","1","0","0.3207985460758209","1.406929","1.2211","0","1.0831","0","0.12719","1","19"
"1885","123119.SZ","2025-1-22","NO","1","0","-0.06676410883665085","2.234109","2.4750","0","1.1550","0","0.05137","0","23"
"1886","123154.SZ","2025-1-22","NO","0","1","-0.1910720318555832","2.788479","3.5346","0","1.1039","0","0.32933","1","22"
"1887","123193.SZ","2025-1-22","NO","0","0","-0.012594573199748993","1.353335","4.2218","0","1.1206","0","0.26329","1","22"
"1888","123240.SZ","2025-1-22","NO","1","1","-0.0396612286567688","1.138814","5.0240","0","1.1450","0","0.10138","0","23"
"1889","127033.SZ","2025-1-22","NO","1","0","0.22677020728588104","1.498506","2.2286","1","0.7130","0","0.21284","1","14"
"1890","127062.SZ","2025-1-22","NO","0","1","-0.06310871988534927","2.339464","3.2444","0","1.1220","0","0.30200","1","22"
"1891","111018.SH","2025-1-23","NO","0","1","-0.053286999464035034","1.927701","4.9199","0","1.1632","0","0.27500","1","22"
"1892","123121.SZ","2025-1-23","NO","0","0","-0.23443137109279633","2.596126","2.5298","0","1.2229","0","0.30414","1","22"
"1893","127025.SZ","2025-1-23","NO","0","0","0.04924093186855316","1.023450","1.7823","0","1.0489","1","0.10703","0","26"
"1894","127061.SZ","2025-1-23","NO","1","0","0.012717724777758121","0.515354","3.2389","1","0.9790","0","0.05124","1","22"
"1895","128095.SZ","2025-1-23","PROPOSAL","0","0","0.035181675106287","1.172050","1.0513","0","1.1180","0","0.05997","0","23"
"1896","110064.SH","2025-1-24","NO","1","0","0.02984059602022171","0.965367","0.9035","0","1.1115","1","0.13004","0","24"
"1897","123109.SZ","2025-1-24","NO","0","0","-0.021278997883200645","4.058581","2.1821","0","1.1674","0","0.27382","1","22"
"1898","123146.SZ","2025-1-24","NO","1","1","0.9745529294013977","1.758022","3.2799","0","1.1462","0","0.30448","1","22"
"1899","123183.SZ","2025-1-24","NO","1","1","0.07456610351800919","2.756586","4.1588","0","1.1220","0","0.43192","1","22"
"1900","123215.SZ","2025-1-24","NO","1","1","0.07360678166151047","1.444191","4.5229","0","1.1611","0","0.20760","1","22"
"1901","127098.SZ","2025-1-24","NO","1","1","-0.05870749428868294","2.550644","4.8323","0","1.0770","1","0.08271","1","22"
"1902","110086.SH","2025-1-27","NO","0","0","-0.08089319616556168","1.563164","3.2334","0","1.0470","0","0.21045","0","23"
"1903","113625.SH","2025-1-27","NO","1","1","-0.06692532449960709","1.299103","2.3682","0","1.1930","0","0.05665","1","22"
"1904","113643.SH","2025-1-27","NO","0","0","-0.08351897448301315","2.107000","3.1567","0","1.1433","0","0.14649","1","22"
"1905","113657.SH","2025-2-6","NO","1","0","0.009139523841440678","6.250813","3.6441","0","1.1395","0","0.28336","1","22"
"1906","127079.SZ","2025-2-6","PROPOSAL","1","1","-0.1792016476392746","2.552152","3.8576","0","1.1670","0","0.27366","1","21"
"1907","118031.SH","2025-2-7","PROPOSAL","0","0","-0.033381134271621704","1.317295","4.0164","0","1.0273","0","0.15165","0","23"
"1908","127067.SZ","2025-2-7","NO","0","1","0.06722520291805267","0.667931","3.4497","0","1.0378","0","0.07939","0","24"
"1909","113610.SH","2025-2-10","NO","1","0","-0.5602561235427856","5.644120","1.8042","0","1.1457","0","0.34975","1","19"
"1910","123195.SZ","2025-2-10","NO","0","1","-0.06203842535614967","2.876218","4.1807","0","1.2304","0","0.42417","1","21"
"1911","127031.SZ","2025-2-10","NO","1","0","-0.095086969435215","1.481977","2.1164","0","1.1600","0","0.54158","0","23"
"1912","127073.SZ","2025-2-10","NO","1","1","0.004999246448278427","1.732945","2.6146","0","1.1530","0","0.16940","0","23"
"1913","128124.SZ","2025-2-10","NO","0","0","-0.02150307409465313","4.547652","1.4593","0","1.0662","0","0.05140","1","21"
"1914","113670.SH","2025-2-11","NO","0","1","-0.09872081130743027","1.246768","4.1780","0","1.1135","0","0.25659","0","23"
"1915","118036.SH","2025-2-11","PROPOSAL","0","1","-0.10892569273710251","10.253258","4.3751","0","1.1710","1","0.23387","1","22"
"1916","113671.SH","2025-2-13","NO","0","1","-0.08159325271844864","3.063479","4.4025","0","1.1731","0","0.09341","0","23"
"1917","118007.SH","2025-2-13","NO","0","0","0.05758693441748619","2.389267","3.1020","0","1.1673","1","0.32349","1","21"
"1918","110081.SH","2025-2-14","NO","1","0","-0.030443433672189713","1.126638","2.4476","0","1.1718","0","0.21386","0","23"
"1919","113681.SH","2025-2-14","NO","0","1","-0.07500334829092026","1.396359","4.8706","0","1.1679","1","0.77470","1","22"
"1920","127085.SZ","2025-2-14","NO","0","1","-0.0737542137503624","1.330028","4.1533","0","1.1181","0","0.36627","0","24"
"1921","113048.SH","2025-2-17","NO","1","0","1.0776585340499878","1.853999","2.1766","0","1.1131","0","0.12500","0","23"
"1922","113639.SH","2025-2-17","NO","0","0","0.048519574105739594","0.911720","2.9322","0","1.1607","0","0.47427","0","24"
"1923","123200.SZ","2025-2-17","NO","0","0","0.09745211154222488","2.382996","4.3559","0","1.1725","0","0.39314","1","20"
"1924","127089.SZ","2025-2-17","NO","0","1","-0.09512671083211899","1.115509","4.4134","0","1.0491","0","0.22192","0","24"
"1925","113542.SH","2025-2-18","PROPOSAL","0","0","-0.003106015967205167","4.126035","0.4490","0","1.1014","0","0.11489","0","23"
"1926","123071.SZ","2025-2-18","NO","1","1","0.24943044781684875","1.763315","1.6701","0","1.1520","1","0.09804","1","22"
"1927","110063.SH","2025-2-19","PROPOSAL","1","0","0.12916360795497894","0.411063","0.8131","0","1.1292","0","0.14078","0","23"
"1928","113053.SH","2025-2-19","PROPOSAL","0","1","-0.1625266671180725","1.453107","2.8747","0","1.0761","0","0.12845","0","26"
"1929","118023.SH","2025-2-19","PROPOSAL","0","0","0.09742468595504761","1.490147","3.6468","0","1.1457","0","0.49360","1","22"
"1930","123180.SZ","2025-2-19","NO","0","1","-0.23065626621246338","3.128282","4.0493","0","1.1085","0","0.23568","1","22"
"1931","128074.SZ","2025-2-19","PROPOSAL","0","0","-0.07665044069290161","2.920075","0.5914","0","1.2174","1","0.28704","1","22"
"1932","118033.SH","2025-2-20","NO","0","0","0.00431817164644599","4.190477","4.0794","0","1.1685","0","0.16930","1","22"
"1933","127033.SZ","2025-2-20","NO","1","0","0.22677020728588104","1.498506","2.1492","1","0.7467","0","0.22702","1","12"
"1934","127062.SZ","2025-2-20","NO","0","1","-0.06310871988534927","2.339464","3.1650","0","1.1947","0","0.58283","1","22"
"1935","128127.SZ","2025-2-20","NO","1","0","1.238668441772461","0.751207","1.4949","0","1.1239","1","0.28383","1","19"
"1936","123049.SZ","2025-2-21","PROPOSAL","1","0","0.3207985460758209","1.406929","1.1389","0","1.0686","0","0.09862","1","19"
"1937","123099.SZ","2025-2-21","PROPOSAL","1","0","0.20895656943321228","1.564900","1.9658","1","0.6040","0","0.00878","1","18"
"1938","123119.SZ","2025-2-21","PROPOSAL","1","0","-0.06676410883665085","2.234109","2.3929","0","1.1856","0","0.10434","0","23"
"1939","127061.SZ","2025-2-21","NO","1","0","0.012717724777758121","0.515354","3.1595","0","1.0032","0","0.06829","1","22"
"1940","110086.SH","2025-2-25","NO","0","0","-0.08089319616556168","1.563164","3.1540","0","1.0572","0","0.31532","0","23"
"1941","113563.SH","2025-2-25","NO","0","0","-0.02705344930291176","1.599776","0.8898","0","1.1351","0","0.28595","0","23"
"1942","113647.SH","2025-2-25","NO","0","0","-0.07361879199743271","1.662804","3.1540","0","1.1145","0","0.24365","0","23"
"1943","113655.SH","2025-2-25","NO","0","0","-0.20952145755290985","1.099954","3.4415","0","1.1393","0","0.17003","0","23"
"1944","113660.SH","2025-2-25","NO","0","1","-0.3793110251426697","4.052429","3.7262","0","1.1391","0","0.07955","1","22"
"1945","113682.SH","2025-2-25","NO","0","1","-0.06714347004890442","1.194299","5.0185","0","1.1838","0","0.54630","0","23"
"1946","118000.SH","2025-2-25","NO","1","0","-0.04793163761496544","2.766474","1.9932","0","1.1418","0","0.23505","1","21"
"1947","118009.SH","2025-2-25","NO","0","0","0.18184421956539154","1.727393","3.3265","0","1.1360","0","0.22917","1","21"
"1948","123108.SZ","2025-2-25","NO","0","0","-0.03015720285475254","3.323323","1.0897","0","1.1060","0","0.08181","0","24"
"1949","123117.SZ","2025-2-25","NO","1","1","-0.06733004003763199","3.771323","2.3217","0","1.1698","0","0.28064","0","23"
"1950","123197.SZ","2025-2-25","NO","0","1","-0.05956894904375076","7.456249","4.1971","0","1.1563","0","0.39952","1","21"
"1951","127077.SZ","2025-2-25","NO","1","0","-0.04961329698562622","2.192191","3.7673","0","1.0790","0","0.22835","1","21"
"1952","113661.SH","2025-2-26","PROPOSAL","0","1","-0.07127097249031067","8.257177","3.7372","0","1.1840","0","0.05182","0","23"
"1953","118032.SH","2025-2-26","NO","0","0","-0.12561681866645813","3.097217","4.0274","0","1.0849","0","0.21681","1","22"
"1954","128125.SZ","2025-2-26","PROPOSAL","0","0","-0.0964384526014328","1.529479","1.4209","0","1.2049","0","0.86121","1","22"
"1955","113059.SH","2025-2-27","NO","1","1","0.07247897237539291","1.698169","3.2252","0","1.1483","0","0.15902","0","23"
"1956","113640.SH","2025-2-28","NO","1","0","-0.002057911828160286","1.814092","2.9651","0","1.1363","0","0.29050","1","22"
"1957","123168.SZ","2025-2-28","NO","0","0","-0.08906153589487076","1.089134","3.7344","0","1.1681","0","0.34026","1","22"
"1958","123171.SZ","2025-2-28","NO","0","0","0.09578638523817062","0.969720","3.7481","0","1.1144","0","0.25806","1","21"
"1959","127059.SZ","2025-2-28","NO","0","1","-0.07103290408849716","5.199863","3.1075","0","1.1493","0","0.25816","1","22"
"1960","113610.SH","2025-3-3","NO","1","0","-0.5602561235427856","5.644120","1.7467","0","1.1576","0","0.21287","1","19"
"1961","113670.SH","2025-3-4","NO","0","1","-0.09872081130743027","1.246768","4.1205","0","1.1217","0","0.20602","0","23"
"1962","113679.SH","2025-3-4","NO","0","1","0.7438287734985352","1.418834","4.6461","0","1.1313","0","0.38411","1","22"
"1963","123151.SZ","2025-3-5","NO","0","0","-0.1527663916349411","10.676843","3.3238","0","1.1088","0","0.16640","1","21"
"1964","113584.SH","2025-3-6","NO","1","0","-0.015287690795958042","0.745067","1.2485","0","1.2003","0","0.12787","0","23"
"1965","118007.SH","2025-3-6","NO","0","0","0.05758693441748619","2.389267","3.0445","0","1.2160","1","0.35116","1","21"
"1966","118029.SH","2025-3-6","NO","1","0","-0.08006223291158676","2.731688","3.7782","0","1.1482","0","0.44227","1","21"
"1967","123128.SZ","2025-3-6","NO","1","0","0.5199080109596252","1.145347","2.6557","0","1.0005","0","0.13980","1","22"
"1968","110095.SH","2025-3-7","PROPOSAL","1","1","0.06788086146116257","0.748267","4.4216","0","1.1521","0","0.33898","0","23"
"1969","118006.SH","2025-3-7","PROPOSAL","1","0","-0.08004892617464066","5.653369","3.0226","0","1.2100","0","0.24143","1","21"
"1970","118027.SH","2025-3-7","NO","1","0","0.3848468065261841","1.904243","3.7290","1","0.9742","0","0.18561","1","18"
"1971","123065.SZ","2025-3-7","NO","0","0","-0.029178166761994362","1.986462","1.4949","0","1.2424","0","0.16713","1","22"
"1972","123124.SZ","2025-3-7","NO","0","0","0.10129185765981674","5.325882","2.4422","0","1.1471","0","0.22976","1","21"
"1973","128119.SZ","2025-3-7","NO","0","0","-0.05856667831540108","0.905445","1.3498","0","1.1250","0","0.01267","1","21"
"1974","113048.SH","2025-3-10","NO","1","0","1.0776585340499878","1.853999","2.1191","0","1.0998","0","0.11965","0","23"
"1975","127089.SZ","2025-3-10","NO","0","1","-0.09512671083211899","1.115509","4.3559","0","1.0925","0","0.23947","0","24"
"1976","113574.SH","2025-3-11","PROPOSAL","1","0","0.040990814566612244","2.652750","1.0541","0","1.2636","0","0.43793","1","21"
"1977","123196.SZ","2025-3-11","NO","1","0","0.06475506722927094","1.532210","4.1040","0","1.1817","0","0.55530","1","21"
"1978","123179.SZ","2025-3-12","NO","0","0","-0.08193817734718323","2.978690","3.9863","0","1.1296","0","0.55106","1","22"
"1979","128108.SZ","2025-3-12","NO","1","1","0.09349152445793152","1.849187","1.2101","0","1.0010","0","0.14023","0","23"
"1980","110081.SH","2025-3-13","NO","1","0","-0.030443433672189713","1.126638","2.3737","0","1.1737","0","0.22897","0","23"
"1981","118033.SH","2025-3-13","NO","0","0","0.00431817164644599","4.190477","4.0219","0","1.1830","0","0.27511","1","22"
"1982","127033.SZ","2025-3-13","NO","1","0","0.22677020728588104","1.498506","2.0917","1","0.7330","0","0.21895","1","12"
"1983","127062.SZ","2025-3-13","NO","0","1","-0.06310871988534927","2.339464","3.1075","0","1.1990","0","0.58027","1","22"
"1984","128127.SZ","2025-3-13","NO","1","0","1.238668441772461","0.751207","1.4374","0","1.1185","1","0.21501","1","19"
"1985","113545.SH","2025-3-14","NO","0","1","-0.009075982496142387","0.953491","0.5859","0","1.0921","0","0.10828","0","23"
"1986","113658.SH","2025-3-14","NO","1","1","-0.016983099281787872","1.276727","2.5079","0","1.2196","0","0.20000","1","22"
"1987","123214.SZ","2025-3-14","NO","0","1","-0.14223593473434448","2.997754","4.3806","0","1.2014","0","0.59626","1","21"
"1988","113680.SH","2025-3-17","NO","0","1","-0.09012448787689209","2.239776","4.6653","0","1.1340","0","0.61842","1","21"
"1989","110086.SH","2025-3-18","NO","0","0","-0.08089319616556168","1.563164","3.0965","0","1.0882","0","0.41116","0","23"
"1990","118000.SH","2025-3-18","NO","1","0","-0.04793163761496544","2.766474","1.9357","0","1.1506","0","0.32955","1","21"
"1991","118031.SH","2025-3-18","NO","1","0","-0.033381134271621704","1.317295","3.9097","0","1.1082","0","0.11411","0","23"
"1992","127098.SZ","2025-3-19","NO","1","1","-0.05870749428868294","2.550644","4.6845","0","1.1160","1","0.12416","1","22"
"1993","113610.SH","2025-3-24","NO","1","0","-0.5602561235427856","5.644120","1.6893","0","1.1743","0","0.18341","1","19"
"1994","113670.SH","2025-3-25","NO","0","1","-0.09872081130743027","1.246768","4.0630","0","1.1336","0","0.29530","0","23"
"1995","123114.SZ","2025-3-25","NO","0","1","-0.32275524735450745","2.633292","2.1656","0","1.2298","1","0.12158","1","22"
